well,od,time
G 1,0.05,3.77
G 1,0.049,2703.76
G 1,0.0495,5403.76
G 1,0.0494,8103.76
G 1,0.0495,10803.76
G 1,0.0493,13503.76
G 1,0.0495,16203.76
G 1,0.0485,18903.76
G 1,0.0501,21603.76
G 1,0.0494,24303.76
G 1,0.0499,27003.76
G 1,0.0488,29703.76
G 1,0.0489,32403.76
G 1,0.0495,35103.76
G 1,0.0498,37803.76
G 1,0.0501,40503.76
G 1,0.0506,43203.76
G 1,0.0501,45903.76
G 1,0.0493,48603.76
G 1,0.0489,51303.76
G 1,0.0496,54003.76
G 1,0.0496,56703.76
G 1,0.0496,59403.76
G 1,0.049,62103.76
G 1,0.0502,64803.76
G 1,0.0488,67503.76
G 1,0.0497,70203.76
G 1,0.0499,72903.76
G 1,0.0493,75603.76
G 1,0.05,78303.76
G 1,0.0489,81003.76
G 1,0.049,83703.76
G 2,0.0495,3.78
G 2,0.0488,2703.78
G 2,0.0497,5403.78
G 2,0.0488,8103.78
G 2,0.0491,10803.78
G 2,0.049,13503.78
G 2,0.0494,16203.78
G 2,0.0481,18903.78
G 2,0.0485,21603.78
G 2,0.0496,24303.78
G 2,0.0496,27003.78
G 2,0.0494,29703.78
G 2,0.0489,32403.78
G 2,0.0487,35103.78
G 2,0.0491,37803.78
G 2,0.05,40503.78
G 2,0.049,43203.78
G 2,0.0494,45903.78
G 2,0.0491,48603.78
G 2,0.049,51303.78
G 2,0.0489,54003.78
G 2,0.0482,56703.78
G 2,0.0487,59403.78
G 2,0.0491,62103.78
G 2,0.0484,64803.78
G 2,0.0481,67503.78
G 2,0.0493,70203.78
G 2,0.0493,72903.78
G 2,0.0494,75603.78
G 2,0.049,78303.78
G 2,0.0489,81003.78
G 2,0.0479,83703.78
G 3,0.049,3.8
G 3,0.0482,2703.8
G 3,0.0487,5403.8
G 3,0.0487,8103.8
G 3,0.0482,10803.8
G 3,0.0482,13503.8
G 3,0.0479,16203.8
G 3,0.0475,18903.8
G 3,0.049,21603.8
G 3,0.0478,24303.8
G 3,0.0487,27003.8
G 3,0.0484,29703.8
G 3,0.0481,32403.8
G 3,0.0476,35103.8
G 3,0.0476,37803.8
G 3,0.0486,40503.8
G 3,0.0484,43203.8
G 3,0.049,45903.8
G 3,0.048,48603.8
G 3,0.0483,51303.8
G 3,0.0476,54003.8
G 3,0.0476,56703.8
G 3,0.0486,59403.8
G 3,0.0477,62103.8
G 3,0.0486,64803.8
G 3,0.0483,67503.8
G 3,0.0494,70203.8
G 3,0.0489,72903.8
G 3,0.0479,75603.8
G 3,0.0478,78303.8
G 3,0.048,81003.8
G 3,0.0474,83703.8
G 4,0.0498,3.82
G 4,0.049,2703.82
G 4,0.0503,5403.82
G 4,0.0495,8103.82
G 4,0.0504,10803.82
G 4,0.0496,13503.82
G 4,0.0499,16203.82
G 4,0.0492,18903.82
G 4,0.0497,21603.82
G 4,0.0499,24303.82
G 4,0.0495,27003.82
G 4,0.0498,29703.82
G 4,0.0494,32403.82
G 4,0.0489,35103.82
G 4,0.0496,37803.82
G 4,0.0507,40503.82
G 4,0.0502,43203.82
G 4,0.05,45903.82
G 4,0.0502,48603.82
G 4,0.0496,51303.82
G 4,0.0502,54003.82
G 4,0.05,56703.82
G 4,0.0495,59403.82
G 4,0.0491,62103.82
G 4,0.0497,64803.82
G 4,0.0497,67503.82
G 4,0.0498,70203.82
G 4,0.0502,72903.82
G 4,0.0499,75603.82
G 4,0.0492,78303.82
G 4,0.0493,81003.82
G 4,0.0486,83703.82
G 5,0.0476,3.84
G 5,0.0471,2703.84
G 5,0.0481,5403.84
G 5,0.0476,8103.84
G 5,0.0476,10803.84
G 5,0.0474,13503.84
G 5,0.047,16203.84
G 5,0.0464,18903.84
G 5,0.0482,21603.84
G 5,0.0476,24303.84
G 5,0.0479,27003.84
G 5,0.0475,29703.84
G 5,0.0475,32403.84
G 5,0.0472,35103.84
G 5,0.0478,37803.84
G 5,0.0478,40503.84
G 5,0.0479,43203.84
G 5,0.0483,45903.84
G 5,0.0476,48603.84
G 5,0.0469,51303.84
G 5,0.0474,54003.84
G 5,0.0485,56703.84
G 5,0.0471,59403.84
G 5,0.0474,62103.84
G 5,0.0475,64803.84
G 5,0.0472,67503.84
G 5,0.048,70203.84
G 5,0.048,72903.84
G 5,0.0476,75603.84
G 5,0.0475,78303.84
G 5,0.0472,81003.84
G 5,0.0471,83703.84
G 6,0.048,3.86
G 6,0.0471,2703.86
G 6,0.0479,5403.86
G 6,0.0477,8103.86
G 6,0.0477,10803.86
G 6,0.0481,13503.86
G 6,0.0465,16203.86
G 6,0.0468,18903.86
G 6,0.047,21603.86
G 6,0.0477,24303.86
G 6,0.048,27003.86
G 6,0.0479,29703.86
G 6,0.0478,32403.86
G 6,0.0466,35103.86
G 6,0.0476,37803.86
G 6,0.0478,40503.86
G 6,0.0479,43203.86
G 6,0.0479,45903.86
G 6,0.0474,48603.86
G 6,0.0472,51303.86
G 6,0.0468,54003.86
G 6,0.047,56703.86
G 6,0.0473,59403.86
G 6,0.0477,62103.86
G 6,0.047,64803.86
G 6,0.0469,67503.86
G 6,0.0478,70203.86
G 6,0.0482,72903.86
G 6,0.0473,75603.86
G 6,0.0475,78303.86
G 6,0.0469,81003.86
G 6,0.0473,83703.86
G 7,0.0485,3.88
G 7,0.0488,2703.88
G 7,0.0481,5403.87
G 7,0.0479,8103.87
G 7,0.0485,10803.87
G 7,0.0481,13503.87
G 7,0.0476,16203.87
G 7,0.047,18903.88
G 7,0.0482,21603.87
G 7,0.0483,24303.88
G 7,0.0485,27003.87
G 7,0.0477,29703.87
G 7,0.0474,32403.87
G 7,0.0475,35103.87
G 7,0.0485,37803.87
G 7,0.0482,40503.87
G 7,0.0483,43203.87
G 7,0.049,45903.87
G 7,0.0477,48603.88
G 7,0.0467,51303.87
G 7,0.0477,54003.87
G 7,0.0478,56703.87
G 7,0.0481,59403.88
G 7,0.0476,62103.87
G 7,0.0475,64803.87
G 7,0.0478,67503.88
G 7,0.0477,70203.87
G 7,0.0483,72903.87
G 7,0.0478,75603.87
G 7,0.0483,78303.87
G 7,0.0477,81003.87
G 7,0.0474,83703.88
G 8,0.0488,3.89
G 8,0.0473,2703.89
G 8,0.0473,5403.89
G 8,0.0476,8103.89
G 8,0.0474,10803.89
G 8,0.0478,13503.89
G 8,0.0473,16203.89
G 8,0.047,18903.89
G 8,0.0474,21603.89
G 8,0.0468,24303.89
G 8,0.0476,27003.89
G 8,0.0475,29703.89
G 8,0.0476,32403.89
G 8,0.047,35103.89
G 8,0.0475,37803.89
G 8,0.0481,40503.89
G 8,0.0481,43203.89
G 8,0.0481,45903.89
G 8,0.0473,48603.89
G 8,0.0469,51303.89
G 8,0.0477,54003.89
G 8,0.0479,56703.89
G 8,0.0472,59403.89
G 8,0.0475,62103.89
G 8,0.0473,64803.89
G 8,0.0477,67503.89
G 8,0.0477,70203.89
G 8,0.0487,72903.89
G 8,0.0477,75603.89
G 8,0.0473,78303.89
G 8,0.0466,81003.89
G 8,0.0464,83703.89
G 9,0.048,3.91
G 9,0.0474,2703.91
G 9,0.0478,5403.91
G 9,0.0475,8103.91
G 9,0.0475,10803.91
G 9,0.0466,13503.91
G 9,0.0482,16203.91
G 9,0.0461,18903.91
G 9,0.0476,21603.91
G 9,0.0473,24303.91
G 9,0.0479,27003.91
G 9,0.0476,29703.91
G 9,0.0477,32403.91
G 9,0.047,35103.91
G 9,0.0474,37803.91
G 9,0.0478,40503.91
G 9,0.048,43203.91
G 9,0.0479,45903.91
G 9,0.0476,48603.91
G 9,0.0471,51303.91
G 9,0.0471,54003.91
G 9,0.0474,56703.91
G 9,0.0463,59403.91
G 9,0.0477,62103.91
G 9,0.0467,64803.91
G 9,0.0472,67503.91
G 9,0.0472,70203.91
G 9,0.0482,72903.91
G 9,0.0482,75603.91
G 9,0.0473,78303.91
G 9,0.0466,81003.91
G 9,0.0469,83703.91
G 10,0.0475,3.93
G 10,0.0475,2703.93
G 10,0.0481,5403.93
G 10,0.0475,8103.93
G 10,0.0478,10803.93
G 10,0.0481,13503.93
G 10,0.0478,16203.93
G 10,0.0469,18903.93
G 10,0.0475,21603.93
G 10,0.0474,24303.93
G 10,0.047,27003.93
G 10,0.0477,29703.93
G 10,0.0473,32403.93
G 10,0.0463,35103.93
G 10,0.0479,37803.93
G 10,0.0482,40503.93
G 10,0.0484,43203.93
G 10,0.0479,45903.93
G 10,0.0474,48603.93
G 10,0.047,51303.93
G 10,0.047,54003.93
G 10,0.0475,56703.93
G 10,0.0474,59403.93
G 10,0.0478,62103.93
G 10,0.0474,64803.93
G 10,0.0469,67503.93
G 10,0.0482,70203.93
G 10,0.0481,72903.93
G 10,0.0481,75603.93
G 10,0.0468,78303.93
G 10,0.0475,81003.93
G 10,0.047,83703.93
G 11,0.0479,3.95
G 11,0.0469,2703.95
G 11,0.0469,5403.95
G 11,0.0466,8103.95
G 11,0.0474,10803.95
G 11,0.0473,13503.95
G 11,0.0466,16203.95
G 11,0.0468,18903.95
G 11,0.047,21603.95
G 11,0.0474,24303.95
G 11,0.0473,27003.95
G 11,0.0472,29703.95
G 11,0.0468,32403.95
G 11,0.0471,35103.95
G 11,0.0477,37803.95
G 11,0.0476,40503.95
G 11,0.0479,43203.95
G 11,0.0471,45903.95
G 11,0.0469,48603.95
G 11,0.0464,51303.95
G 11,0.0469,54003.95
G 11,0.047,56703.95
G 11,0.0473,59403.95
G 11,0.0469,62103.95
G 11,0.0473,64803.95
G 11,0.0464,67503.95
G 11,0.0479,70203.95
G 11,0.0477,72903.95
G 11,0.0459,75603.95
G 11,0.0469,78303.95
G 11,0.0463,81003.95
G 11,0.0458,83703.95
G 12,0.0477,3.97
G 12,0.0473,2703.97
G 12,0.0472,5403.97
G 12,0.0473,8103.97
G 12,0.0474,10803.97
G 12,0.0478,13503.97
G 12,0.0469,16203.97
G 12,0.0464,18903.97
G 12,0.0468,21603.97
G 12,0.0475,24303.97
G 12,0.0477,27003.97
G 12,0.0474,29703.97
G 12,0.0473,32403.97
G 12,0.0465,35103.97
G 12,0.0474,37803.97
G 12,0.0477,40503.97
G 12,0.0481,43203.97
G 12,0.0483,45903.97
G 12,0.0483,48603.97
G 12,0.0472,51303.97
G 12,0.0473,54003.97
G 12,0.0476,56703.97
G 12,0.0474,59403.97
G 12,0.0469,62103.97
G 12,0.047,64803.97
G 12,0.0465,67503.97
G 12,0.0468,70203.97
G 12,0.0477,72903.97
G 12,0.0474,75603.97
G 12,0.047,78303.97
G 12,0.0467,81003.97
G 12,0.0467,83703.97
H 1,0.0484,4.6
H 1,0.0474,2704.59
H 1,0.0478,5404.59
H 1,0.0479,8104.59
H 1,0.048,10804.59
H 1,0.0482,13504.59
H 1,0.0477,16204.59
H 1,0.0474,18904.59
H 1,0.0485,21604.59
H 1,0.0487,24304.59
H 1,0.0482,27004.59
H 1,0.0482,29704.59
H 1,0.0479,32404.59
H 1,0.0474,35104.59
H 1,0.0482,37804.59
H 1,0.0485,40504.59
H 1,0.0483,43204.59
H 1,0.0485,45904.59
H 1,0.0484,48604.6
H 1,0.0474,51304.59
H 1,0.048,54004.59
H 1,0.0482,56704.59
H 1,0.0482,59404.59
H 1,0.0471,62104.59
H 1,0.0474,64804.59
H 1,0.0478,67504.59
H 1,0.0481,70204.59
H 1,0.0482,72904.59
H 1,0.0481,75604.59
H 1,0.048,78304.59
H 1,0.0484,81004.59
H 1,0.0472,83704.59
H 2,0.0501,4.58
H 2,0.0495,2704.58
H 2,0.0505,5404.58
H 2,0.0496,8104.58
H 2,0.0504,10804.58
H 2,0.0495,13504.58
H 2,0.0509,16204.58
H 2,0.0494,18904.58
H 2,0.0505,21604.58
H 2,0.0504,24304.58
H 2,0.0505,27004.58
H 2,0.0505,29704.58
H 2,0.0499,32404.58
H 2,0.0492,35104.58
H 2,0.0507,37804.58
H 2,0.0504,40504.58
H 2,0.0508,43204.58
H 2,0.0517,45904.58
H 2,0.0499,48604.58
H 2,0.0501,51304.58
H 2,0.0496,54004.58
H 2,0.0502,56704.58
H 2,0.0502,59404.58
H 2,0.0496,62104.58
H 2,0.05,64804.58
H 2,0.0498,67504.58
H 2,0.0503,70204.58
H 2,0.0504,72904.58
H 2,0.0498,75604.58
H 2,0.0496,78304.58
H 2,0.0501,81004.58
H 2,0.0503,83704.58
H 3,0.049,4.56
H 3,0.0477,2704.56
H 3,0.0482,5404.56
H 3,0.0477,8104.56
H 3,0.0486,10804.56
H 3,0.0484,13504.56
H 3,0.0483,16204.56
H 3,0.0474,18904.56
H 3,0.048,21604.56
H 3,0.0477,24304.56
H 3,0.0486,27004.56
H 3,0.0475,29704.56
H 3,0.0483,32404.56
H 3,0.048,35104.56
H 3,0.0485,37804.56
H 3,0.0487,40504.56
H 3,0.0486,43204.56
H 3,0.049,45904.56
H 3,0.0482,48604.56
H 3,0.0474,51304.56
H 3,0.048,54004.56
H 3,0.0484,56704.56
H 3,0.0477,59404.56
H 3,0.0472,62104.56
H 3,0.0479,64804.56
H 3,0.0477,67504.56
H 3,0.0482,70204.56
H 3,0.0479,72904.56
H 3,0.0486,75604.56
H 3,0.0482,78304.56
H 3,0.0482,81004.56
H 3,0.048,83704.56
H 4,0.0497,4.54
H 4,0.0489,2704.54
H 4,0.0485,5404.54
H 4,0.0488,8104.54
H 4,0.0494,10804.54
H 4,0.0494,13504.54
H 4,0.0487,16204.54
H 4,0.0477,18904.54
H 4,0.0486,21604.54
H 4,0.0496,24304.54
H 4,0.0493,27004.54
H 4,0.0487,29704.54
H 4,0.0489,32404.54
H 4,0.0481,35104.54
H 4,0.0484,37804.54
H 4,0.0491,40504.54
H 4,0.0498,43204.54
H 4,0.0496,45904.54
H 4,0.0488,48604.54
H 4,0.0484,51304.54
H 4,0.0488,54004.54
H 4,0.0489,56704.54
H 4,0.0487,59404.54
H 4,0.0488,62104.54
H 4,0.0482,64804.54
H 4,0.0485,67504.54
H 4,0.0492,70204.54
H 4,0.0495,72904.54
H 4,0.0489,75604.54
H 4,0.0492,78304.54
H 4,0.0486,81004.54
H 4,0.0481,83704.54
H 5,0.0484,4.52
H 5,0.0484,2704.52
H 5,0.0488,5404.52
H 5,0.0482,8104.52
H 5,0.0488,10804.52
H 5,0.0491,13504.52
H 5,0.0478,16204.52
H 5,0.0481,18904.52
H 5,0.049,21604.52
H 5,0.0487,24304.52
H 5,0.0487,27004.52
H 5,0.0484,29704.52
H 5,0.0484,32404.52
H 5,0.0485,35104.52
H 5,0.0483,37804.52
H 5,0.0491,40504.52
H 5,0.0491,43204.52
H 5,0.0492,45904.52
H 5,0.049,48604.52
H 5,0.0486,51304.52
H 5,0.0481,54004.52
H 5,0.0486,56704.52
H 5,0.0477,59404.52
H 5,0.0485,62104.52
H 5,0.0484,64804.52
H 5,0.0479,67504.52
H 5,0.0483,70204.52
H 5,0.049,72904.52
H 5,0.0487,75604.52
H 5,0.0486,78304.52
H 5,0.0487,81004.52
H 5,0.0482,83704.52
H 6,0.0493,4.5
H 6,0.0491,2704.5
H 6,0.0487,5404.5
H 6,0.0483,8104.5
H 6,0.0491,10804.5
H 6,0.049,13504.5
H 6,0.0493,16204.5
H 6,0.0477,18904.5
H 6,0.0492,21604.5
H 6,0.0487,24304.5
H 6,0.049,27004.5
H 6,0.0483,29704.5
H 6,0.0493,32404.5
H 6,0.0483,35104.5
H 6,0.0487,37804.5
H 6,0.0496,40504.5
H 6,0.0496,43204.5
H 6,0.0501,45904.5
H 6,0.0491,48604.5
H 6,0.0485,51304.5
H 6,0.0481,54004.5
H 6,0.0491,56704.5
H 6,0.0484,59404.5
H 6,0.0481,62104.5
H 6,0.0486,64804.5
H 6,0.0489,67504.5
H 6,0.049,70204.5
H 6,0.0494,72904.5
H 6,0.0492,75604.5
H 6,0.0483,78304.5
H 6,0.0487,81004.5
H 6,0.0483,83704.5
H 7,0.049,4.49
H 7,0.0476,2704.48
H 7,0.0479,5404.48
H 7,0.0473,8104.48
H 7,0.0479,10804.48
H 7,0.0479,13504.48
H 7,0.048,16204.48
H 7,0.0467,18904.48
H 7,0.0482,21604.48
H 7,0.0478,24304.48
H 7,0.0482,27004.48
H 7,0.0477,29704.48
H 7,0.0487,32404.48
H 7,0.0478,35104.48
H 7,0.0478,37804.48
H 7,0.0485,40504.48
H 7,0.0479,43204.48
H 7,0.0479,45904.48
H 7,0.0488,48604.48
H 7,0.0472,51304.48
H 7,0.0476,54004.48
H 7,0.0475,56704.48
H 7,0.048,59404.48
H 7,0.0484,62104.48
H 7,0.0483,64804.48
H 7,0.0475,67504.48
H 7,0.0477,70204.48
H 7,0.0485,72904.48
H 7,0.0483,75604.48
H 7,0.0478,78304.48
H 7,0.0479,81004.48
H 7,0.0473,83704.48
H 8,0.0479,4.47
H 8,0.047,2704.47
H 8,0.0472,5404.47
H 8,0.0469,8104.47
H 8,0.0473,10804.47
H 8,0.0475,13504.47
H 8,0.0477,16204.47
H 8,0.0465,18904.47
H 8,0.0471,21604.47
H 8,0.0476,24304.47
H 8,0.0478,27004.47
H 8,0.0477,29704.47
H 8,0.0473,32404.47
H 8,0.0474,35104.47
H 8,0.0472,37804.47
H 8,0.0476,40504.47
H 8,0.0476,43204.47
H 8,0.048,45904.47
H 8,0.0475,48604.47
H 8,0.0472,51304.47
H 8,0.0473,54004.47
H 8,0.0475,56704.47
H 8,0.0472,59404.47
H 8,0.0472,62104.47
H 8,0.0467,64804.47
H 8,0.047,67504.47
H 8,0.047,70204.47
H 8,0.0474,72904.47
H 8,0.0482,75604.47
H 8,0.0468,78304.47
H 8,0.0464,81004.47
H 8,0.0473,83704.47
H 9,0.0503,4.45
H 9,0.05,2704.45
H 9,0.0505,5404.45
H 9,0.0504,8104.45
H 9,0.0503,10804.45
H 9,0.0502,13504.45
H 9,0.0499,16204.45
H 9,0.0499,18904.45
H 9,0.0507,21604.45
H 9,0.0504,24304.45
H 9,0.0504,27004.45
H 9,0.0504,29704.45
H 9,0.0503,32404.45
H 9,0.0493,35104.45
H 9,0.0502,37804.45
H 9,0.0505,40504.45
H 9,0.05,43204.45
H 9,0.0509,45904.45
H 9,0.0501,48604.45
H 9,0.0495,51304.45
H 9,0.0498,54004.45
H 9,0.0493,56704.45
H 9,0.0502,59404.45
H 9,0.0506,62104.45
H 9,0.05,64804.45
H 9,0.0502,67504.45
H 9,0.0503,70204.45
H 9,0.0505,72904.45
H 9,0.05,75604.45
H 9,0.05,78304.45
H 9,0.05,81004.45
H 9,0.05,83704.45
H 10,0.0473,4.43
H 10,0.0467,2704.43
H 10,0.0467,5404.43
H 10,0.0477,8104.43
H 10,0.0476,10804.43
H 10,0.0474,13504.43
H 10,0.0475,16204.43
H 10,0.0466,18904.43
H 10,0.0473,21604.43
H 10,0.0475,24304.43
H 10,0.0478,27004.43
H 10,0.0466,29704.43
H 10,0.0474,32404.43
H 10,0.0464,35104.43
H 10,0.0472,37804.43
H 10,0.0476,40504.43
H 10,0.0472,43204.43
H 10,0.0478,45904.43
H 10,0.0477,48604.43
H 10,0.0468,51304.43
H 10,0.0469,54004.43
H 10,0.0478,56704.43
H 10,0.0468,59404.43
H 10,0.0466,62104.43
H 10,0.047,64804.43
H 10,0.0466,67504.43
H 10,0.0477,70204.43
H 10,0.0476,72904.43
H 10,0.0474,75604.43
H 10,0.047,78304.43
H 10,0.0467,81004.43
H 10,0.0472,83704.43
H 11,0.0475,4.41
H 11,0.0468,2704.41
H 11,0.0467,5404.41
H 11,0.0464,8104.41
H 11,0.0471,10804.41
H 11,0.0472,13504.41
H 11,0.0464,16204.41
H 11,0.0463,18904.41
H 11,0.0471,21604.41
H 11,0.0471,24304.41
H 11,0.047,27004.41
H 11,0.0468,29704.41
H 11,0.0468,32404.41
H 11,0.046,35104.41
H 11,0.0466,37804.41
H 11,0.0476,40504.41
H 11,0.0472,43204.41
H 11,0.0477,45904.41
H 11,0.0475,48604.41
H 11,0.0463,51304.41
H 11,0.0464,54004.41
H 11,0.0471,56704.41
H 11,0.0463,59404.41
H 11,0.0473,62104.41
H 11,0.0468,64804.41
H 11,0.047,67504.41
H 11,0.0474,70204.41
H 11,0.0478,72904.41
H 11,0.047,75604.41
H 11,0.0462,78304.41
H 11,0.0468,81004.41
H 11,0.0458,83704.41
H 12,0.048,4.39
H 12,0.0464,2704.39
H 12,0.0474,5404.39
H 12,0.0464,8104.39
H 12,0.0476,10804.39
H 12,0.0471,13504.39
H 12,0.0469,16204.39
H 12,0.0466,18904.39
H 12,0.0471,21604.39
H 12,0.0473,24304.39
H 12,0.0472,27004.39
H 12,0.0472,29704.39
H 12,0.0465,32404.39
H 12,0.0462,35104.39
H 12,0.0471,37804.39
H 12,0.0475,40504.39
H 12,0.0474,43204.39
H 12,0.0468,45904.39
H 12,0.0466,48604.39
H 12,0.0463,51304.39
H 12,0.0469,54004.39
H 12,0.0467,56704.39
H 12,0.0465,59404.39
H 12,0.0462,62104.39
H 12,0.0462,64804.39
H 12,0.0472,67504.39
H 12,0.0469,70204.39
H 12,0.0473,72904.39
H 12,0.0474,75604.39
H 12,0.047,78304.39
H 12,0.0473,81004.39
H 12,0.0464,83704.39